MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
1741,nsf/1089,NSF,12/8/2007,Norway,,Elnesvågen,Midt-norsk benkpress
1742,nsf/109,NSF,10/28/2000,Norway,,Mo i Rana,Seriestevne
1743,nsf/1090,NSF,10/24/2007,Norway,,Askim,Seriestevne
1744,nsf/1091,NSF,10/27/2007,Norway,,Oddernes,Klubbstevne
1745,nsf/1092,NSF,11/10/2007,Norway,,Skoger,Klubbstevne
1746,nsf/1093,NSF,12/1/2007,Norway,,Oddernes,Klubbstevne
1747,nsf/1094,NSF,12/5/2007,Norway,,Askim,Seriestevne
1748,nsf/1095,NSF,12/21/2007,Norway,,Gressvik,Åpent stevne
1749,nsf/1096,NSF,11/3/2007,Norway,,Gressvik,KM benkpress
1750,nsf/1097,NSF,1/19/2008,Norway,,Sande,Seriestevne
1751,nsf/1098,NSF,1/19/2008,Norway,,Brumunddal,Klubbmesterskap
1752,nsf/1099,NSF,1/12/2008,Norway,,Oddernes,Klubbstevne
1753,nsf/11,NSF,2/11/2000,Norway,,Fredrikstad,Seriestevne
1754,nsf/110,NSF,11/11/2000,Norway,,Skogn,KM Benkpress
1755,nsf/1100,NSF,1/23/2008,Norway,,Askim,Klubbstevne
1756,nsf/1101,NSF,1/26/2008,Norway,,Melhus,Klubbmesterskap
1757,nsf/1102,NSF,2/9/2008,Norway,,Varhol,Åpent stevne
1758,nsf/1103,NSF,2/23/2008,Norway,,Steinkjer,RM Midt-Norge
1759,nsf/1105,NSF,2/27/2008,Norway,,Varhol Fræna,Klubbstevne
1760,nsf/1106,NSF,2/19/2008,Norway,,Lurahallen,Lagserien
1761,nsf/1107,NSF,2/23/2008,Norway,,Grubhei,Regionmesterskap
1762,nsf/111,NSF,11/11/2000,Norway,,Bergen,Junior NM
1763,nsf/1110,NSF,2/23/2008,Norway,,Brumunddal,RM Benkpress
1764,nsf/1111,NSF,2/23/2008,Norway,,Brumunddal,Regionmesterskap
1765,nsf/1112,NSF,2/23/2008,Norway,,Sande,Regionmesterskap
1766,nsf/1113,NSF,2/23/2008,Norway,,Sande,RM Benkpress
1767,nsf/1114,NSF,2/23/2008,Norway,,Haukelandshallen,RM Benkpress
1768,nsf/1115,NSF,2/23/2008,Norway,,Haukelandshallen,Regionmesterskap
1769,nsf/1116,NSF,2/23/2008,Norway,,Halden,Regionmesterskap
1770,nsf/1117,NSF,2/23/2008,Norway,,Newcastle,Ungdomsstevne
1771,nsf/1118,NSF,3/1/2008,Norway,,Lurahallen,Regionmesterskap
1772,nsf/1119,NSF,1/30/2008,Norway,,Elnesvågen,Klubbstevne
1773,nsf/1120,NSF,3/8/2008,Norway,,Sande,Benk-cup
1774,nsf/1121,NSF,3/12/2008,Norway,,Brumunddal,Seriestevne
1775,nsf/1122,NSF,3/10/2008,Norway,,Halden,Klubbmesterskap
1776,nsf/1123,NSF,2/2/2008,Norway,,Alta,Finnmarkmesterskapet
1777,nsf/1124,NSF,1/21/2008,Norway,,Halden,Klubbmesterskap
1778,nsf/1128,NSF,3/21/2008,Norway,,Fræna,Åpent stevne
1779,nsf/113,NSF,11/18/2000,Norway,,Fredrikstad,Kretsmesterskap Benk
1780,nsf/1130,NSF,3/26/2008,Norway,,Elnesvågen,Klubbstevne
1781,nsf/1131,NSF,4/5/2008,Norway,,Bergen,Seriestevne
1782,nsf/1132,NSF,4/5/2008,Norway,,Sande,Seriestevne
1783,nsf/1133,NSF,4/16/2008,Norway,,Fræna,Åpent Stevne
1784,nsf/1134,NSF,4/9/2008,Norway,,Askim,Seriestevne
1785,nsf/1135,NSF,4/14/2008,Norway,,Lurahallen,Lagserie
1786,nsf/1136,NSF,4/21/2008,Norway,,Røros,Åpent Stevne
1787,nsf/114,NSF,11/25/2000,Norway,,Drammen,Benkcup
1788,nsf/1143,NSF,4/26/2008,Norway,,Spikkestad,Åpent stevne
1789,nsf/1144,NSF,4/30/2008,Norway,,Fræna,Åpent stevne
1790,nsf/1145,NSF,4/29/2008,Norway,,Lørenskog,Åpent stevne
1791,nsf/1146,NSF,4/26/2008,Norway,,Grubhei,Seriestevne
1792,nsf/1147,NSF,5/2/2008,Norway,,Hamar,Nasjonalt ungdom og juniorstevne
1793,nsf/1149,NSF,4/26/2008,Norway,,Ganddal,Klubbstevne
1794,nsf/1153,NSF,5/5/2008,Norway,,Sunnfjord gym,Klubbstevne
1795,nsf/1154,NSF,4/25/2008,Norway,,Trondheim,Klubbstevne
1796,nsf/1155,NSF,4/14/2008,Norway,,Gressvik,Åpent stevne
1797,nsf/1156,NSF,5/10/2008,Norway,,Kristiandsand,Klubbmesterskap
1798,nsf/1158,NSF,5/31/2008,Norway,,Sande,NM Benkpress
1799,nsf/1159,NSF,5/10/2008,Norway,,Alta,Regionmesterskap
1800,nsf/116,NSF,12/2/2000,Norway,,Florø,Kretsmesterskap
1801,nsf/1161,NSF,5/28/2008,Norway,,Lurahallen,Klubbstevne
1802,nsf/1162,NSF,6/7/2008,Norway,,Stavanger,Klubbstevne
1803,nsf/1163,NSF,6/7/2008,Norway,,Haukelandshallen,Klubbstevne
1804,nsf/1165,NSF,6/6/2008,Norway,,Melhus,Klubbmesterskap
1805,nsf/1166,NSF,6/16/2008,Norway,,Grubhei,Seriestevne
1806,nsf/1168,NSF,6/4/2008,Norway,,Hommersåk,Klubbstevne
1807,nsf/117,NSF,12/2/2000,Norway,,Dokka,Klubbstevne
1808,nsf/1170,NSF,6/14/2008,Norway,,Sande,Klubbmesterskap
1809,nsf/1172,NSF,6/16/2008,Norway,,Halden,Seriestevne
1810,nsf/1173,NSF,6/18/2008,Norway,,Brumunddal,Seriestevne
1811,nsf/1174,NSF,6/16/2008,Norway,,Gressvik,Åpent stevne
1812,nsf/1175,NSF,7/14/2008,Norway,,Fræna,Klubbstevne
1813,nsf/118,NSF,12/9/2000,Norway,,Bergen,Seriestevne
1814,nsf/1185,NSF,3/1/1975,Norway,,Oslo,NM Old Boys
1815,nsf/1186,NSF,8/13/2008,Norway,,Elnesvågen,Åpent stevne
1816,nsf/1187,NSF,8/20/2008,Norway,,Sandnes,Seriestevne
1817,nsf/1188,NSF,8/16/2008,Norway,,Melhus,Klubbmesterskap
1818,nsf/1189,NSF,8/30/2008,Norway,,Bergen,Åpent stevne
1819,nsf/119,NSF,12/9/2000,Norway,,Oslo,Lagfinale
1820,nsf/1190,NSF,8/23/2008,Norway,,Ganddal,Klubbstevne
1821,nsf/1194,NSF,8/13/2008,Norway,,Fræna,Klubbstevne
1822,nsf/1195,NSF,9/6/2008,Norway,,Sande,Seriestevne
1823,nsf/1196,NSF,9/10/2008,Norway,,Brumunddal,Benkpresstevne
1824,nsf/1197,NSF,9/10/2008,Norway,,Brumunddal,Seriestevne
1825,nsf/1198,NSF,9/13/2008,Norway,,Fræna,Åpent stevne
1826,nsf/1199,NSF,9/22/2008,Norway,,Skedsmo,Klubbmesterskap
1827,nsf/12,NSF,2/12/2000,Norway,,Askim,Seriestevne
1828,nsf/120,NSF,12/9/2000,Norway,,Sandnes,KM Markløft
1829,nsf/1200,NSF,9/17/2008,Norway,,Askim,Seriestevne
1830,nsf/1201,NSF,8/23/2008,Norway,,Bergen,Åpent stevne
1831,nsf/1202,NSF,9/20/2008,Norway,,Sande,Benkpress-cup
1832,nsf/1205,NSF,10/4/2008,Norway,,Bergen,Åpent stevne
1833,nsf/1206,NSF,9/29/2008,Norway,,Gressvik,Åpent stevne
1834,nsf/1207,NSF,9/24/2008,Norway,,Fræna,Klubbstevne
1835,nsf/1208,NSF,9/27/2008,Norway,,Ganddal,Klubbstevne
1836,nsf/1209,NSF,10/18/2008,Norway,,Trondheim,Midt-Norsk Mesterskap Styrkeløft
1837,nsf/121,NSF,12/10/2000,Norway,,Oslo,Klubbstevne
1838,nsf/1210,NSF,10/18/2008,Norway,,Trondheim,Midt-Norsk Mesterskap Benkpress
1839,nsf/1211,NSF,10/19/2008,Norway,,Moss,Syd-Norsk Benkpress
1840,nsf/1212,NSF,10/18/2008,Norway,,Moss,Syd-Norsk Styrkeløft
1841,nsf/1213,NSF,9/27/2008,Norway,,Alta,Kalottlandskampen
1842,nsf/1216,NSF,9/30/2008,Norway,,Lørenskog,Klubbmesterskap
1843,nsf/1218,NSF,10/11/2008,Norway,,Hommersåk,Åpent stevne
1844,nsf/122,NSF,12/16/2000,Norway,,Trondheim,Klubbstevne
1845,nsf/1223,NSF,11/15/2008,Norway,,Sandnes,NM U/Jr/Vet
1846,nsf/1224,NSF,11/6/2008,Norway,,Fræna,Klubbstevne
1847,nsf/1225,NSF,10/31/2008,Norway,,Sandnes,Seriestevne
1848,nsf/1226,NSF,11/1/2008,Norway,,Island,Nasjonalt stevne
1849,nsf/1227,NSF,10/26/2008,Norway,,Halden,Seriestevne
1850,nsf/123,NSF,12/16/2000,Norway,,Stavanger,Klubbstevne
1851,nsf/1232,NSF,11/22/2008,Norway,,Ulefoss,Åpent stevne
1852,nsf/1234,NSF,5/15/1998,Norway,,Fredrikstad,Seriestevne
1853,nsf/1235,NSF,5/23/1998,Norway,,Sande,Benk-cup
1854,nsf/1236,NSF,6/20/1998,Norway,,Skogn,Lagseriestevne
1855,nsf/1238,NSF,4/29/1998,Norway,,Hommersåk,Lagserien
1856,nsf/1239,NSF,4/29/1998,Norway,,Sande,Klubbstevne
1857,nsf/124,NSF,12/16/2000,Norway,,Mo i Rana,Klubbstevne
1858,nsf/1241,NSF,4/25/1998,Norway,,Gruben,Lagserien
1859,nsf/1242,NSF,4/25/1998,Norway,,Grunerløkka Oslo,Seriestevne
1860,nsf/1243,NSF,4/25/1998,Norway,,Brumunddal,Seriestevne
1861,nsf/1244,NSF,4/25/1998,Norway,,Bergen,Klubbstevne
1862,nsf/1245,NSF,4/24/1998,Norway,,Alta,Seriestevne
1863,nsf/1247,NSF,10/17/1998,Norway,,Dokka,RM-Øst
1864,nsf/1248,NSF,10/10/1998,Norway,,Skogn,RM-Midt
1865,nsf/1249,NSF,10/10/1998,Norway,,Florøhallen,RM- Vest
1866,nsf/125,NSF,1/6/2001,Norway,,Odderneshallen,Kretsstevne
1867,nsf/1250,NSF,9/26/1998,Norway,,Kristiansand,RM-Sør
1868,nsf/1251,NSF,1/28/1998,Norway,,Bjølsen Oslo,Seriestevne
1869,nsf/1252,NSF,1/25/1998,Norway,,Askim,Seriestevne
1870,nsf/1254,NSF,2/20/1998,Norway,,Voss,Klubbstevne
1871,nsf/1259,NSF,11/19/2008,Norway,,Fræna,Klubbstevne
1872,nsf/126,NSF,1/13/2001,Norway,,Alta,Nord Norsk Mesterskap
1873,nsf/1260,NSF,1/17/1998,Norway,,Sande,Syd-norsk
1874,nsf/1261,NSF,4/25/1998,Norway,,Halden,KM
1875,nsf/1262,NSF,11/22/1998,Norway,,Askim,KM Benkpress
1876,nsf/1263,NSF,2/28/1998,Norway,,Skogn,Klubbstevne
1877,nsf/1267,NSF,11/24/2008,Norway,,Gruben,Klubbstevne
1878,nsf/1268,NSF,12/9/2006,Norway,,Fræna,Midt-Norsk benkpress
1879,nsf/127,NSF,1/20/2001,Norway,,Brumunddal,Klubbmesterskap
1880,nsf/1272,NSF,12/6/2008,Norway,,Spikkestad,Benk-cup
1881,nsf/1273,NSF,12/12/2008,Norway,,Steinkjer,Klubbstevne
1882,nsf/1275,NSF,12/13/2008,Norway,,Bjølsenhallen,Åpent stevne
1883,nsf/1277,NSF,12/10/2008,Norway,,Brumunddal,Klubbmesterskap benkpress
1884,nsf/1279,NSF,12/13/2008,Norway,,Fræna,Klubbmesterskap
1885,nsf/128,NSF,1/20/2001,Norway,,Skoger,Kretsstevne
1886,nsf/1281,NSF,12/13/2008,Norway,,Gruben,Klubbstevne
1887,nsf/1282,NSF,12/13/2008,Norway,,Røros,Klubbstevne
1888,nsf/1283,NSF,12/13/2008,Norway,,Stavanger,Klubbstevne
1889,nsf/1284,NSF,12/13/2008,Norway,,Sande,Julestevne
1890,nsf/1285,NSF,12/13/2008,Norway,,Haukelandshallen,Klubbstevne
1891,nsf/1286,NSF,12/13/2008,Norway,,Hommersåk,Klubbstevne
1892,nsf/1287,NSF,12/20/2000,Norway,,,test
1893,nsf/1289,NSF,12/13/2008,Norway,,Ganddal,Julestevne
1894,nsf/129,NSF,1/20/2001,Norway,,Askim,Seriestevne
1895,nsf/1290,NSF,12/12/2008,Norway,,Melhus,Klubbstevne
1896,nsf/1291,NSF,12/22/2008,Norway,,Gressvik,Åpent stevne
1897,nsf/1292,NSF,6/13/1998,Norway,,Trondheim,Seriestevne
1898,nsf/1293,NSF,6/13/1998,Norway,,Sandehallen,Klubbstevne
1899,nsf/1295,NSF,10/24/1998,Norway,,Voss,Klubbstevne
1900,nsf/1296,NSF,12/21/1998,Norway,,Stavanger,Klubbmesterskap
1901,nsf/1297,NSF,10/27/1998,Norway,,Halden,Seriestevne
1902,nsf/1298,NSF,10/4/1998,Norway,,Askim,Seriestevne
1903,nsf/1299,NSF,10/10/1998,Norway,,Sandehallen,Kretstevne
1904,nsf/13,NSF,2/12/2000,Norway,,Brumunddal,Seriestevne
1905,nsf/130,NSF,1/27/2001,Norway,,,Landskamp
1906,nsf/1300,NSF,10/10/1998,Norway,,Grunerløkka,Seriestevne
1907,nsf/1301,NSF,9/26/1998,Norway,,Brumunddal,Seriestevne
1908,nsf/1302,NSF,9/18/1998,Norway,,Fredrikstad,Seriestevne
1909,nsf/1303,NSF,9/26/1998,Norway,,Gruben,Seriestevne
1910,nsf/1304,NSF,6/7/1998,Norway,,Grunerløkka,Seriestevne
1911,nsf/1305,NSF,8/29/1998,Norway,,Brumunddal,Seriestevne
1912,nsf/1306,NSF,9/12/1998,Norway,,Høyang hallen,Benk-cup
1913,nsf/1307,NSF,7/25/1998,Norway,,Sundbyfoss,Klubbstevne
1914,nsf/1308,NSF,6/15/1998,Norway,,Hommersåk,Seriestevne
1915,nsf/1309,NSF,6/18/1998,Norway,,Halden,Seriestevne
1916,nsf/131,NSF,1/27/2001,Norway,,Hammerfest,Klubbstevne
1917,nsf/1310,NSF,6/6/1998,Norway,,Sundbyfoss,Klubbstevne
1918,nsf/1311,NSF,6/6/1998,Norway,,Askim,Seriestevne
1919,nsf/1312,NSF,6/12/1998,Norway,,Sandnes,Seriestevne
1920,nsf/1314,NSF,12/20/2008,Norway,,Varhol,Julestevne
1921,nsf/1316,NSF,4/5/1998,Norway,,Askim,Seriestevne
1922,nsf/1317,NSF,8/22/1998,Norway,,Lisleby,NM Benkpress
1923,nsf/1318,NSF,11/7/1998,Norway,,Alta,Junior NM
1924,nsf/132,NSF,1/27/2001,Norway,,Sande,Kretsstevne
1925,nsf/1320,NSF,2/14/1998,Norway,,Holmestrand,B og veteran NM
1926,nsf/1321,NSF,11/7/2008,Norway,,Skoger,Klubbstevne
1927,nsf/1322,NSF,1/17/2009,Norway,,Haukelandshallen,Åpent stevne
1928,nsf/1323,NSF,12/8/2008,Norway,,Halden,Seriestevne
1929,nsf/1324,NSF,1/10/2009,Norway,,Odderneshallen,Klubbstevne
1930,nsf/1325,NSF,12/20/2008,Norway,,Haukelandshallen,Åpent stevne
1931,nsf/1326,NSF,11/15/2008,Norway,,Odderneshallen,Klubbstevne
1932,nsf/133,NSF,2/3/2001,Norway,,Oslo,Klubbmesterskap
1933,nsf/134,NSF,2/3/2001,Norway,,Voss,Klubbstevne
1934,nsf/1344,NSF,1/24/2009,Norway,,Sande,Åpent stevne
1935,nsf/1346,NSF,2/23/1997,Norway,,Lillestrøm,Veteran NM
1936,nsf/135,NSF,2/5/2001,Norway,,Halden,Klubbmesterskap benk
1937,nsf/1351,NSF,2/7/2009,Norway,,Varhol,Åpent Stevne
1938,nsf/1353,NSF,2/13/2009,Norway,,Steinkjer,Klubbstevne
1939,nsf/1357,NSF,2/21/2009,Norway,,Askim,RM Styrkeløftregion Øst
1940,nsf/1358,NSF,2/21/2009,Norway,,Sogndal,RM Styrkeløftregion Vest
1941,nsf/136,NSF,2/10/2001,Norway,,Lademoen,Midt-Norsk Mesterskap
1942,nsf/1360,NSF,2/21/2009,Norway,,Fræna,RM Styrkeløft Midt-Norge
1943,nsf/1361,NSF,2/21/2009,Norway,,Sande,RM Østafjell
1944,nsf/1363,NSF,2/21/2009,Norway,,Fræna,RM Benkpress Midt-Norge
1945,nsf/1364,NSF,1/22/2009,Norway,,Gressvik,Klubbstevne
1946,nsf/1365,NSF,1/31/2009,Norway,,Gøteborg Sverige,Gøteborg Cup
1947,nsf/1366,NSF,2/11/2009,Norway,,Halden,Klubbmesterskap
1948,nsf/1367,NSF,2/21/2009,Norway,,Tysværtunet,RM Sør-vest
1949,nsf/1368,NSF,2/21/2009,Norway,,Gruben,RM Nord
1950,nsf/1369,NSF,2/21/2009,Norway,,Brumunddal,RM Hedmark-Oppland
1951,nsf/137,NSF,2/10/2001,Norway,,Spikkestad,Benk Cup
1952,nsf/1370,NSF,5/2/1998,Norway,,Lademoen Skole,KM Trønderlag
1953,nsf/1371,NSF,5/16/1998,Norway,,Brumunddal,KM Hedmark - Oppland
1954,nsf/1372,NSF,6/6/1998,Norway,,Gruben,KM Nordland
1955,nsf/1373,NSF,6/6/1998,Norway,,Oslo,KM Oslo-Akershus
1956,nsf/1374,NSF,10/24/1998,Norway,,,RM
1957,nsf/1375,NSF,8/15/1998,Norway,,Steinkjer,KM benkpress Tr.lag
1958,nsf/1376,NSF,2/14/1998,Norway,,Skogn,Midt-Norsk
1959,nsf/1377,NSF,2/27/2009,Norway,,Haukelandshallen,Åpent stevne
1960,nsf/1379,NSF,2/28/2009,Norway,,Sande,Klubbstevne
1961,nsf/138,NSF,2/10/2001,Norway,,Brumundddal,Seriestevne
1962,nsf/1380,NSF,2/27/2009,Norway,,Varhol Fræna,Klubbstevne
1963,nsf/1383,NSF,3/4/2009,Norway,,Fræna,Klubbstevne
1964,nsf/1384,NSF,3/7/2009,Norway,,Sandehallen,Benk-Cup
1965,nsf/1385,NSF,3/18/2009,Norway,,Halden,Klubbmesterskap
1966,nsf/1387,NSF,3/29/2009,Norway,,Bergen,NM Benkpress
1967,nsf/139,NSF,2/16/2001,Norway,,Steinkjer,Klubbstevne
1968,nsf/1392,NSF,4/2/2009,Norway,,Tysvær,Klubbstevne
1969,nsf/1394,NSF,4/4/2009,Norway,,Sande,Åpent stevne
1970,nsf/1395,NSF,4/10/2009,Norway,,Elnesvågen,Åpent stevne
1971,nsf/1396,NSF,4/15/2009,Norway,,Brumunddal,Seriestevne
1972,nsf/1397,NSF,4/20/2009,Norway,,Gressvik,Åpent stevne
1973,nsf/1398,NSF,4/22/2009,Norway,,Bjølsenhallen,Åpent stevne
1974,nsf/1399,NSF,4/25/2009,Norway,,Elnesvågen,Åpent stevne
1975,nsf/14,NSF,2/12/2000,Norway,,Skoger,Kretsstevne
1976,nsf/140,NSF,2/16/2001,Norway,,Hommersåk,Seriestevne
1977,nsf/1400,NSF,4/18/2009,Norway,,Island,Islandske mesterskap
1978,nsf/1401,NSF,4/27/2009,Norway,,Skedsmokorset,Åpent stevne
1979,nsf/1402,NSF,4/29/2009,Norway,,Sandnes,Seriestevne
1980,nsf/1403,NSF,5/2/2009,Norway,,Gruva,Klubbmesterskap
1981,nsf/1404,NSF,4/22/2009,Norway,,Askim,Seriestevne
1982,nsf/1405,NSF,3/7/2009,Norway,,Finnmark,Finnmarkmesterskapet
1983,nsf/1408,NSF,5/13/2009,Norway,,Brumunddal,Seriestevne
1984,nsf/1409,NSF,5/23/2009,Norway,,Ulefoss,Benkpress-Cup
1985,nsf/141,NSF,2/17/2001,Norway,,Sundbyfoss,Klubbmesterskap
1986,nsf/1410,NSF,5/9/2009,Norway,,Vedum AIS,Seriestevne
1987,nsf/1411,NSF,5/9/2009,Norway,,Odderneshallen,Klubbmesterskap
1988,nsf/1414,NSF,5/30/2009,Norway,,Moss,Åpent stevne
1989,nsf/1415,NSF,5/30/2009,Norway,,Skogn,Klubbstevne
1990,nsf/1419,NSF,6/1/2009,Norway,,Fræna,Klubbstevne
1991,nsf/142,NSF,2/17/2001,Norway,,Sandnes,Seriestevne
1992,nsf/1420,NSF,6/20/2009,Norway,,Brumunddal,Nasjonalt Ungdom- og Junior
1993,nsf/1423,NSF,6/16/2009,Norway,,Bergen,Klubbstevne
1994,nsf/1424,NSF,6/20/2009,Norway,,Stavanger,Klubbstevne
1995,nsf/1425,NSF,6/24/2009,Norway,,Sandehallen,klubbmesterskap
1996,nsf/1427,NSF,2/20/1999,Norway,,Bergen,NM veteran
1997,nsf/1428,NSF,6/27/2009,Norway,,Spikkestad,Åpent stevne
1998,nsf/143,NSF,2/19/2001,Norway,,,Seriestevne
1999,nsf/1430,NSF,6/27/2009,Norway,,Askim,Åpent stevne
2000,nsf/1431,NSF,7/17/2009,Norway,,Halden,Seriestevne
2001,nsf/1434,NSF,7/22/2009,Norway,,Fræna,Klubbstevne
2002,nsf/1435,NSF,7/14/2009,Norway,,Fræna,Klubbstevne
2003,nsf/1440,NSF,8/15/2009,Norway,,Gruva,Klubbstevne
2004,nsf/1441,NSF,8/22/2009,Norway,,Gruva,Klubbstevne
2005,nsf/1442,NSF,8/29/2009,Norway,,Spikkestad,Åpent stevne
2006,nsf/1443,NSF,8/29/2009,Norway,,Bergen,Åpent stevne
2007,nsf/1444,NSF,8/22/2009,Norway,,Fræna,Klubbstevne
2008,nsf/1446,NSF,9/7/2009,Norway,,Skedsmo,Åpent stevne
2009,nsf/145,NSF,2/21/2001,Norway,,Stavanger,Seriestevne
2010,nsf/1450,NSF,9/12/2009,Norway,,Varhol,Åpent stevne
2011,nsf/1451,NSF,9/26/2009,Norway,,Sandehallen,Benk-cup
2012,nsf/1452,NSF,9/26/2009,Norway,,Haugesund,Klubbstevne
2013,nsf/1454,NSF,9/21/2009,Norway,,Varhol Fræna,Klubbstevne
2014,nsf/1456,NSF,9/26/2009,Norway,,Odderneshallen,Klubbstevne
2015,nsf/1458,NSF,10/3/2009,Norway,,Steinkjer,Klubbstevne
2016,nsf/146,NSF,2/24/2001,Norway,,Hammerfest,B-og Veteran NM
2017,nsf/1460,NSF,8/28/2009,Norway,,Haukelandshallen Bergen,Åpent stevne
2018,nsf/1461,NSF,10/6/2009,Norway,,Lørenskoghallen,Klubbmesterskap
2019,nsf/1463,NSF,10/17/2009,Norway,,Moss,Syd-Norsk mesterskap
2020,nsf/1464,NSF,10/17/2009,Norway,,Trondheim,Åpent stevne
2021,nsf/1468,NSF,10/18/2009,Norway,,Melløs Skole,Syd Norsk Benkpress
2022,nsf/147,NSF,2/24/2001,Norway,,Mo i Rana,Seriestevne
2023,nsf/148,NSF,2/26/2001,Norway,,Halden,Seriestevne
2024,nsf/1482,NSF,8/22/2009,Norway,,Ganddal,Klubbstevne
2025,nsf/1483,NSF,10/24/2009,Norway,,Rana,Seriestevne
2026,nsf/1484,NSF,10/31/2009,Norway,,Fræna,Åpent stevne
2027,nsf/1485,NSF,10/28/2009,Norway,,Halden,Seriestevne
2028,nsf/1486,NSF,10/16/2009,Norway,,Fræna,Åpent stevne
2029,nsf/1488,NSF,10/30/2009,Norway,,Bergen,Åpent stevne
2030,nsf/149,NSF,2/28/2001,Norway,,Trondheim,Seriestevne
2031,nsf/1490,NSF,10/30/2009,Norway,,Elnesvågen,Åpent stevne
2032,nsf/1491,NSF,11/13/2009,Norway,,Alta,NM Ungdom Junior og Veteran
2033,nsf/1492,NSF,11/7/2009,Norway,,Varhol,Klubbstevne
2034,nsf/1493,NSF,11/7/2009,Norway,,Drammen,Åpent stevne
2035,nsf/1494,NSF,11/20/2009,Norway,,Bergen,Åpent stevne
2036,nsf/1495,NSF,11/21/2009,Norway,,Kristiansand,Klubb stevne
2037,nsf/1496,NSF,11/23/2009,Norway,,Skedsmo,Åpent stevne/Klubbmesterskap
2038,nsf/1497,NSF,12/2/2009,Norway,,Askim Bedriftsenter,Åpent stevne
2039,nsf/15,NSF,2/14/2000,Norway,,Lillestrøm,Seriestevne
2040,nsf/150,NSF,3/3/2001,Norway,,Florø,Klubbstevne
2041,nsf/1508,NSF,12/5/2009,Norway,,Spikkestad,Benk-cup
2042,nsf/1509,NSF,12/2/2009,Norway,,Sandnes,Klubbstevne
2043,nsf/151,NSF,3/10/2001,Norway,,Brumunddal,Seriestevne
2044,nsf/1510,NSF,12/9/2009,Norway,,Halden,Klubbstevne
2045,nsf/1512,NSF,12/12/2009,Norway,,Bjølsenhallen,Åpent stevne
2046,nsf/1513,NSF,12/12/2009,Norway,,Sandehallen,Åpent stevne
2047,nsf/1514,NSF,12/12/2009,Norway,,Røros,Åpent stevne
2048,nsf/1515,NSF,12/12/2009,Norway,,Odinhallen Bergen,Åpent stevne
2049,nsf/1516,NSF,12/13/2009,Norway,,Haugesund,Klubbstevne
2050,nsf/1517,NSF,12/12/2009,Norway,,Stavanger,Klubbstevne
2051,nsf/1518,NSF,12/12/2009,Norway,,Hommersåk,Åpent stevne
2052,nsf/1519,NSF,12/9/2009,Norway,,Brumunddal,Seriestevne
2053,nsf/152,NSF,3/10/2001,Norway,,Oslo,Benk Cup
2054,nsf/1520,NSF,12/12/2009,Norway,,Melhus,Klubbstevne
2055,nsf/1521,NSF,12/19/2009,Norway,,Trondheim,Klubbstevne
2056,nsf/1522,NSF,12/19/2009,Norway,,Skogn,Åpent stevne
2057,nsf/1523,NSF,12/19/2009,Norway,,Haukelandshallen,Åpent stevne
2058,nsf/1524,NSF,12/19/2009,Norway,,Gruben,Åpent stevne
2059,nsf/1525,NSF,12/19/2009,Norway,,Elnesvågen,Åpent stevne
2060,nsf/1526,NSF,12/22/2009,Norway,,Gressvik,Åpent Stevne
2061,nsf/1527,NSF,12/30/2009,Norway,,Elnesvågen,Klubbstevne
2062,nsf/1528,NSF,12/30/2009,Norway,,Elnesvågen,Åpent stevne
2063,nsf/1529,NSF,1/16/2010,Norway,,Odderneshallen,Klubbstevne
2064,nsf/153,NSF,3/10/2001,Norway,,Sandehallen,Kretsstevne
2065,nsf/1530,NSF,1/23/2010,Norway,,Sandehallen,Åpent stevne
2066,nsf/1531,NSF,1/25/2010,Norway,,Gruben,Seriestevne
2067,nsf/1532,NSF,1/29/2010,Norway,,København Danmark,ER Equipment benkpress
2068,nsf/1533,NSF,2/6/2010,Norway,,Sandehallen,Benk-cup
2069,nsf/1534,NSF,2/5/2010,Norway,,Elnesvågen,Benkpresstevne
2070,nsf/1535,NSF,2/6/2010,Norway,,Ganddal,Seriestevne
2071,nsf/1536,NSF,2/10/2010,Norway,,Halden,Klubbmesterskap
2072,nsf/1538,NSF,2/12/1995,Norway,,Skognhallen,Midt-Norsk Mesterskap
2073,nsf/154,NSF,3/17/2001,Norway,,Bergen,Seriestevne
2074,nsf/1540,NSF,12/17/1983,Norway,,Askim helsestudio,Klubbstevne
2075,nsf/1544,NSF,2/27/2010,Norway,,Bjølsenhallen,RM Styrkeløft Region øst
2076,nsf/1545,NSF,2/27/2010,Norway,,Bjølsenhallen,RM Benkpress Region øst
2077,nsf/1546,NSF,2/27/2010,Norway,,Sande,RM-øst
2078,nsf/1547,NSF,2/27/2010,Norway,,Rana,RM Nord
2079,nsf/1548,NSF,2/20/2010,Norway,,Sjøholt,Åpent stevne
2080,nsf/1549,NSF,2/27/2010,Norway,,Brumunddal,Regionsmesterskap
2081,nsf/155,NSF,3/19/2001,Norway,,Halden,Klubbmesterskap
2082,nsf/1550,NSF,2/28/2010,Norway,,Lurahallen,RM sør-vest Benkpress
2083,nsf/1551,NSF,2/28/2010,Norway,,Lurahallen,RM sør-vest
2084,nsf/1552,NSF,2/27/2010,Norway,,Melhus,RM Midt-Norge
2085,nsf/1553,NSF,2/27/2010,Norway,,Alta,Finmarkmesterskapet
